Product ID,Description,price,Category
415,Depeche Mode: The Videos 86 - 98,35.0,Post-Punk
416,Paul Simon: Graceland - The African Concert,9.0,Singer-Songwriters
417,Rod Stewart - Storyteller 1984-1991,13.55,Vocal Pop
418,Teletubbies - Favorite Things [VHS],14.85,Children's Music
419,Paris Concert for Amnesty International,43.22,Rock
420,They Might Be Giants - Direct from Brooklyn [VHS],9.32,Indie Rock
421,Cheap Trick - Live in Australia,17.52,New Wave
422,"Mozart - Le nozze di Figaro (The Marriage of Figaro) / Haitink, Finley, Hagley, Fleming, Glyndebourne Festival Opera [VHS]",11.91,Classical
423,Madonna - The Immaculate Collection,4.99,Dance & Electronic
424,Frank Sinatra - Ol' Blue Eyes Is Back,44.9,Traditional Pop
425,Frank Sinatra - In Concert at Royal Festival Hall,17.56,Swing Jazz
426,"Van Halen Live: Right Here, Right Now",17.98,Metal
427,"Shostakovich - Lady Macbeth of Mtsensk / Rostropovich, Vishnevskaya, Gedda, London Philharmonic",17.99,Classical
428,Newsboys Live: One Night in Pennsylvania [VHS],12.75,Christian
429,Pat Benatar: Live in New Haven,19.89,Album-Oriented Rock (AOR)
430,The Ricky Martin Video Collection,19.89,Latin Pop
431,Black Sabbath - The Last Supper,11.98,Album-Oriented Rock (AOR)
432,Donna Summer: VH1 Presents Live and More Encore!,10.99,Disco
433,Georges Bizet - Carmen / Nuria Espert &middot; Zubin Mehta - M. Ewing &middot; L. Lima &middot; L. Vaduva - ROH Covent Garden,16.75,Classical
434,Madonna - Video Collection 1993-99,18.75,Dance & Electronic
435,Eric Clapton &amp; Friends in Concert: A Benefit for the Crossroads...,15.98,Album-Oriented Rock (AOR)
436,Sarah Brightman - One Night in Eden,20.06,Adult Contemporary
437,Bjork: All Is Full of Love,29.95,Alternative Rock
438,Ladies and Gentlemen: The Best of George Michael,10.43,Adult Contemporary
439,Metallica: Year and A Half Parts 1 &amp; 2,45.99,Thrash & Speed Metal
440,"Puccini - La Boh&egrave;me / Baz Luhrmann, The Australian Opera",26.0,Opera & Classical Vocal
441,"Previn - A Streetcar Named Desire / Previn, Fleming, Gilfry, San Francisco Opera",59.99,Classical
442,Slipknot - Welcome to Our Neighborhood [VHS],0.0,Alternative Metal
443,KISS - The Second Coming,11.98,Arena Rock
444,My Favorite Broadway: The Leading Ladies,10.24,Musicals
445,"Tchaikovsky - Pique Dame / Davis, Marusin, Gustafson, Palmer, London Philharmonic",32.45,Classical
446,An Evening of Fourplay Vols. 1 and 2,9.99,Jazz
447,"Vivaldi - Orlando furioso / Behr, Horne, Patterson, San Francisco Opera",23.98,Classical
448,Sheryl Crow: Rockin' the Globe Live [VHS],14.23,Adult Alternative
449,Big Money Hustlas: The Movie [VHS],19.99,Pop Rap
450,Art Garfunkel - Across America [VHS],29.99,Adult Contemporary
451,Robbie Williams - Angels,0.0,Britpop
452,Christina Aguilera - Genie Gets Her Wish,13.58,Dance & Electronic
453,Dave Matthews Band - Listener Supported,9.0,Adult Alternative
454,Red Hot Chili Peppers: Funky Monks,7.98,Alternative Rock
455,Sandra Bernhard - I'm Still Here...Damn It,13.47,Comedic Music
456,Classic Albums: Steely Dan - Aja,9.08,Album-Oriented Rock (AOR)
457,Classic Albums - U2: The Joshua Tree,6.0,Post-Punk
458,Yanni - Live at the Acropolis,12.11,Meditation
459,Evgeny Kissin: Gift of Music,13.98,Classical
460,VH1 Divas Live 99,11.98,Vocal Pop
461,Times Ain't Like They Used to Be - Early Rural &amp; Popular Music,17.98,Blues
462,Pet Shop Boys - Somewhere,8.66,Dance & Electronic
463,The Smiths - The Complete Picture,11.88,Indie Rock
464,Blink 182: Urethra Chronicles,15.11,Punk-Pop
465,Movin' with Nancy,11.28,Psychedelic Rock
466,"Verdi - Nabucco / Carignani, Bruson, Flanigan, Teatro de San Carlo",29.69,Classical
467,Manhattan Transfer - Vocalese Live 1986,12.32,Bebop
468,Peter Frampton - Live in Detroit,11.18,Album-Oriented Rock (AOR)
469,Wagner - Tannhauser,14.95,Symphonies
470,Neil Young - Silver &amp; Gold,39.99,Album-Oriented Rock (AOR)
471,Little Feat: Rockpalast Live,9.99,Vocal Pop
472,Stephen Stills and Manassas: Live at Musikladen,39.99,Singer-Songwriters
473,Steely Dan - Two Against Nature - DTS 5.1,8.91,Album-Oriented Rock (AOR)
474,Gimme Some Truth - The Making of John Lennon's &quot;Imagine&quot;,11.81,Album-Oriented Rock (AOR)
475,BET on Jazz: The Jazz Channel Presents Chaka Khan,13.48,Vocal Jazz
476,The Jazz Channel Presents Jeffrey Osborne (BET on Jazz),15.78,Vocal Jazz
477,One Love - The Bob Marley All-Star Tribute,16.02,Tributes
478,Donizetti - Roberto Devereux,22.96,Classical
479,Tina Turner - Rio '88,11.18,Adult Contemporary
480,Deep Purple Live in Australia 1999 - Total Abandon,11.88,Arena Rock
481,Feelin So Good [VHS],8.94,Dance & Electronic
482,Deep Purple - In Concert With the London Symphony Orchestra,11.78,Arena Rock
483,House of Yes - Live From The House of Blues [VHS],6.95,Album-Oriented Rock (AOR)
484,James Brown: House of Blues,68.11,Soul
485,Classic Albums - Bob Marley and the Wailers: Catch a Fire [VHS],6.04,Reggae
486,Thomas &amp; Friends - Christmas Wonderland [VHS],24.88,Children's Music
487,The Endless Summer Revisited,17.08,Soundtracks
488,"Jazz Casual DVD (Count Basie, John Coltrane, Dizzy Gillespie)",129.99,Classic Big Band
489,Everlasting Love,14.95,Christian
490,The Wall,42.84,Classic Rock
491,On Fire,11.33,Rock & Alternative
492,Stardust in the Sand,41.79,Pop
493,Circle Is Cast,8.99,Contemporary Folk
494,Heat of the Sun,16.58,Jazz Fusion
495,Ancient Dreams,29.77,Jazz
496,Between Two Worlds,36.47,Jazz
497,Out of Silence,15.79,Jazz
498,Rivers Gonna Rise,13.66,Jazz
499,Miracle Mile: Original Soundtrack From The Hemdale Motion Picture,26.0,Ambient
500,Golden Wire,28.95,Jazz Fusion
501,Eldorado,29.99,Meditation
502,Lily on the Beach,24.99,Krautrock
503,Reflections of Passion,11.99,Jazz
504,Heartbeats Accelerating,15.41,Contemporary Folk
505,Pianissimo,11.98,Instrumental
506,Passages,12.5,Classical
507,Melrose,8.94,Krautrock
508,Great Big Boy,9.99,Contemporary Folk
509,Hunter,27.28,Adult Contemporary
510,Indigo,36.47,Meditation
511,Famous Blue Raincoat: The Songs of Leonard Cohen,8.99,Adult Contemporary
512,Celebration of Life,7.95,Classical
513,Dare to Dream,8.95,Jazz
514,Time Takes Time,39.95,Pop
515,Brasil Project,28.27,Bebop
516,The Private Music of Patrick O'Hearn,35.45,Meditation
517,Private Music of Tangerine Dream,6.71,Krautrock
518,In My Time,7.85,Jazz
519,Dancing the Blues,11.95,Contemporary Blues
520,Mystery Lady,9.99,Vocal Blues
521,Yanni Live at the Acropolis,4.21,Meditation
522,Professional Dreamer,9.99,Traditional Vocal Pop
523,Live From San Francisco,17.95,Vocal Blues
524,Love's Been Rough on Me,17.35,Vocal Blues
525,Standing in My Shoes,9.99,Contemporary Folk
526,Here in My Heart,9.99,Traditional Vocal Pop
527,Senor Blues,7.0,Acoustic Blues
528,Devotion: Best of Yanni,9.99,Jazz
529,One Heart One Love,5.07,Blues
530,Earthbeat,14.99,Jazz Fusion
531,Earth: Voices of a Planet,19.95,Jazz Fusion
532,Changing Faces,23.64,Dance & Electronic
533,Between a Rock &amp; A Hard Place,15.39,Blues
534,The Turnaround: Long Awaited Drama,0.0,Blues
535,"All Day, All Night",13.15,Dance & Electronic
536,Hardcore,7.71,Pop
537,Bad Newz Travels Fast,0.0,Blues
538,That's Them,13.98,Dance & Electronic
539,Adrenaline Rush,6.83,Pop
540,Not Tonight,7.98,Pop
541,Never Turn Your Back on a Friend,23.97,British Metal
542,Two Sides of the Chantays / Pipeline,13.87,Oldies
543,Concrete &amp; Clay,13.18,British Invasion
544,Proud Words on a Dusty Shelf,20.77,Metal
545,25 Years : 1968-1993,16.99,Blues
546,If I Were Brittania I'd Waive The Rules,19.98,British Metal
547,Ecstasy of Fumbling,11.18,British Metal
548,Turn of the Cards,14.18,Pop
549,Scorching Beauty,22.28,Psychedelic Rock
550,Da Capo,15.84,Pop
551,Reasons to Be Cheerful,11.99,British Punk
552,Psychedelic Underground,17.96,Krautrock
553,Camera Camera,13.34,New Wave
554,Too Late for the Hero,39.99,Arena Rock
555,Daltrey,12.34,Album-Oriented Rock (AOR)
556,Ride a Rock Horse,12.34,Album-Oriented Rock (AOR)
557,One of the Boys,12.14,Album-Oriented Rock (AOR)
558,A Whiter Shade of Pale,10.99,Psychedelic Rock
559,Home,42.0,Psychedelic Rock
560,Wheels Of Fire,16.19,Album-Oriented Rock (AOR)
561,Fresh Cream,9.49,Album-Oriented Rock (AOR)
562,The Doors,9.49,Proto Punk
563,Strange Days,9.49,Proto Punk
564,Cars,14.63,New Wave
565,L.A. Woman,11.99,Proto Punk
566,Pet Sounds,9.49,Classic Rock
567,Leon Russell,7.99,Album-Oriented Rock (AOR)
568,Jazz Samba,8.99,Bebop
569,Endless Summer,11.49,Psychedelic Rock
570,Straight Up,7.99,Album-Oriented Rock (AOR)
571,Spirit Of America,49.99,Classic Rock
572,No Dice,7.99,Album-Oriented Rock (AOR)
573,Nick Of Time,5.0,Contemporary Blues
574,Love Is the Thing,7.24,Classic Vocalists
575,Aqualung,9.49,Album-Oriented Rock (AOR)
576,24 Karat Hits,35.06,Oldies
577,Very Thought of You,9.49,Classic Vocalists
578,Golden Age of Underground Radio 1,0.0,Album-Oriented Rock (AOR)
579,The Greatest Hits,11.99,British Invasion
580,The Terminator: Original Soundtrack,7.99,Pop
581,Music for a Bachelor's Den,12.91,Alternative Rock
582,Raiders Of The Lost Ark (1981 Film),12.06,Pop
583,"Music for a Bachelor's Den, Volume 5: The Best of the Arthur Lyman Group",10.24,Easy Listening
584,The Turning,9.49,Alternative Rock
585,Juice,8.94,Cowboy
586,Sings for Two in Love,9.49,Classic Vocalists
587,Harry,9.99,Contemporary Folk
588,The Sounds of '66,8.99,Classic Vocalists
589,Ball N' Chain,9.49,Electric Blues
590,King Biscuit Time,16.98,Electric Blues
591,America's Most Colorful Hillbilly Band,14.99,Bakersfield Sound
592,The Complete Commodore Recordings,18.99,Traditional Blues
593,The &quot;Kansas City&quot; Sessions,11.49,Blues
594,Last Sessions: The Complete General Recordings,11.49,Traditional Blues
595,Nuyorican Soul,9.49,House
596,Chain Reaction,11.9,Jazz Fusion
597,Those Southern Knights,10.0,Jazz Fusion
598,The Fabulous Baker Boys: Original Motion Picture Soundtrack,8.52,Traditional Vocal Pop
599,In The Digital Mood (Limited Edition) (Gold CD),15.7,Classic Big Band
600,Gershwin Connection,27.49,Traditional Vocal Pop
601,In Tribute,9.49,Traditional Vocal Pop
602,The Firm: Original Motion Picture Soundtrack,14.72,Outlaw Country
603,That Secret Place,13.98,Jazz
604,Television,14.99,Piano Blues
605,Pure Pleasure,13.94,Blues
606,Four Corners,8.99,Bebop
607,Southern Comfort,11.98,Jazz Fusion
608,No Borders,8.99,Jazz Fusion
609,Shelter Me,8.99,Adult Contemporary
610,Mountain Dance,11.88,Smooth Jazz
611,Harlequin,11.88,Smooth Jazz
612,Elektric Band,12.5,Bebop
613,Earth Run,13.98,Smooth Jazz
614,Light Years,9.49,Bebop
615,Diane Schuur &amp; Count Basie Orchestra,31.67,Traditional Vocal Pop
616,Eye of Beholder,9.49,Bebop
617,Akoustic Band,13.25,Bebop
618,Tourist in Paradise,14.54,Smooth Jazz
619,Collection,18.92,Traditional Vocal Pop
620,Color Rit,13.98,Smooth Jazz
621,Waiting for Spring,9.49,Smooth Jazz
622,Happy Anniversary Charlie Brown,10.0,Children's Music
623,Kilimanjaro,8.91,Smooth Jazz
624,Reunion,14.98,Bebop
625,Love Is Gonna Getcha,9.49,Jazz
626,Moonlighting,10.8,Smooth Jazz
627,Fast Forward,8.99,Jazz Fusion
628,Reference Point,8.91,Smooth Jazz
629,Welcome to the St James Club,24.5,Smooth Jazz
630,Master Plan,10.28,Bebop
631,Dancing in the Sun,6.93,Smooth Jazz
632,Pure Schuur,14.09,Traditional Vocal Pop
633,Love &amp; Understanding,21.96,Smooth Jazz
634,Healing the Wounds,14.99,Jazz Fusion
635,Collection,11.98,Smooth Jazz
636,Back on the Case,34.99,Today's Country
637,Beneath the Mask,9.49,Bebop
638,Curves Ahead,19.35,Smooth Jazz
639,Joe Sample Collection,11.06,Bebop
640,3 Wishes,3.13,Jazz Fusion
641,Weekend in Monaco,23.95,Smooth Jazz
642,Return Of The Brecker Brothers,14.98,Jazz Fusion
643,Like A River,12.95,Bebop
644,Wes Bound,14.6,Smooth Jazz
645,Dreams Beyond Control,9.49,Jazz Fusion
646,Live in L.A.,19.1,Smooth Jazz
647,Renegade Gentleman,9.49,Jazz Fusion
648,Benoit/Freeman Project,8.99,Cool Jazz
649,Run For Your Life,13.98,Bebop
650,Sahara,8.99,Jazz Fusion
651,Only Trust Your Heart,12.87,Cabaret
652,Rites of Summer,33.26,Jazz Fusion
653,Urban Knights,8.99,Smooth Jazz
654,Larry &amp; Lee,12.4,Smooth Jazz
655,Ultimate Collection,12.85,Blues
656,That's Right,8.99,Smooth Jazz
657,The Beatles Tribute: An All-Star Jazz Celebration,14.98,Bebop
658,"The Best of David Benoit, 1987-1995",9.29,Smooth Jazz
659,Red Dust &amp; Spanish Lace,28.1,Smooth Jazz
660,Brave New World,9.49,Jazz Fusion
661,Heart of the Night,13.46,Jazz Fusion
662,Two for the Road: Music of Henry Mancini,23.93,Classical
663,Best of The Rippingtons,8.14,Smooth Jazz
664,Scratch,10.0,Bebop
665,Free As the Wind,12.58,Jazz Fusion
666,Touch,12.58,Bebop
667,Parallel Realities,9.49,Avant Garde & Free Jazz
668,...And No One Else Wanted To Play,8.99,Hardcore
669,Live at the Cellar Door,15.43,Bluegrass
670,Lines &amp; Traces,33.99,Bluegrass
671,More a Legend Than a Band,23.34,Alternative Rock
672,Back Home in Sulphur Springs,15.47,Bluegrass
673,J.D. Crowe &amp; The New South,15.94,Bluegrass
674,Whiskey Before Breakfast,23.33,Bluegrass
675,Tony Rice,14.45,Americana
676,Manzanita,15.95,Bluegrass
677,Backwaters,16.5,Bluegrass
678,Cold on the Shoulder,33.58,Bluegrass
679,David Grisman's Acoustic Christmas,10.88,Bluegrass
680,Too Late to Cry,15.48,Bluegrass
681,Native American,17.32,Bluegrass
682,Drive,16.57,Bluegrass
683,Two Highways,11.88,Bluegrass
684,I've Got That Old Feeling,15.1,Bluegrass
685,Every Time You Say Goodbye,11.12,Bluegrass
686,Everybodys Reaching Out for Someone,23.51,Bluegrass
687,I Know Who Holds Tomorrow,16.55,CDs & Vinyl
688,Now That I've Found You: Collection,8.94,Bluegrass
689,Beyond the City,14.79,Bluegrass
690,So Long So Wrong,13.31,Bluegrass
691,Aereo-Plain,11.49,Bluegrass
692,Tony Rice Sings Gordon Lightfoot,11.88,Bluegrass
693,Bluegrass Rules,13.7,Indie & Lo-Fi
694,Dust Bowl Ballads,9.99,Traditional Folk
695,New Orleans Piano Wizard: Live,15.57,Acoustic Blues
696,One-Dime Blues,14.75,Acoustic Blues
697,"Git It, Beau Jocque! : Recorded Live",16.55,Cajun & Zydeco
698,Mississippi Fred McDowell,16.24,Delta Blues
699,Sing It,16.57,Contemporary Blues
700,Have Moicy! [CD on Demand],13.69,Blues
701,George Thorogood &amp; Destroyers,9.49,Electric Blues
702,Move It on Over,9.49,Slide Guitar
703,Strange Celestial Road,15.74,Avant Garde & Free Jazz
704,Gatorhythms,16.15,Electric Blues
705,Ho'Omana'o I Na Mele O Ka Wa U'i  (Remembering the Songs of Our Youth,17.49,Pop
706,This Land Is Your Land,8.99,Children's Music
707,Singable Songs for the Very Young: Great with a Peanut-Butter Sandwich,10.98,Sing-A-Longs
708,Baby Beluga,11.88,Sing-A-Longs
709,Raffi's Christmas Album,13.93,Sing-A-Longs
710,Raffi The Singable Songs Collection (20th Anniversary Special Edition),20.61,Sing-A-Longs
711,"It's Christmas, Man!",9.49,American Alternative
712,I Jonathan,11.88,Proto Punk
713,Precise Modern Lovers Order: The Modern Lovers Live In Berkeley And Boston,11.88,Proto Punk
714,Girl,17.2,American Alternative
715,Christmas Album,15.4,Cabaret
716,Christmas Guitar,9.49,Traditional Blues
717,The Shaggs,8.17,Alternative Rock
718,Gone Woman Blues: Country Blues Collection,11.88,Contemporary Blues
719,Last of the True Believers,14.0,Classic Country
720,Attainable Love,18.5,Contemporary Folk
721,Infamous Angel,9.49,Americana
722,When October Goes Autumn Love Songs,15.15,Contemporary Blues
723,Driving Home,11.88,Bluegrass
724,You'll Never Get to Heaven,17.48,Contemporary Folk
725,Dangerous Spirits,16.72,Classic Country
726,Guess Who's Coming to Dinner,16.8,Pop
727,Satta Massagana,9.49,Pop
728,Hail Him,7.99,Pop
729,Foundation Ska,16.81,Ska
730,Something Inside of Me,12.95,Electric Blues
731,Ronnie Earl and The Broadcasters: Blues Guitar Virtuoso Live in Europe,11.88,Contemporary Blues
732,Language of the Soul,14.68,Contemporary Blues
733,Cool Christmas Blues,11.9,Piano Blues
734,Grateful Heart: Blues &amp; Ballads,15.56,Contemporary Blues
735,Deep in the Night,8.99,Vocal Blues
736,Roomful of Christmas,12.47,Electric Blues
737,Hand-Picked: 25 Years Of Bluegrass On Rounder Records,18.18,Blues
738,Zombie Heaven,47.94,British Invasion
739,Strawberries Mean Love,14.32,Psychedelic Rock
740,Out There,13.39,Alternative Rock
741,Best of,8.99,Psychedelic Rock
742,The Berkeley EPs: Nuggets From the Golden State,14.8,New Wave
743,The Fraternity Years,14.35,Alternative Rock
744,Volumes One &amp; Two,14.82,Psychedelic Rock
745,Scattered Smothered &amp; Covered,13.74,American Alternative
746,Honky,8.99,American Alternative
747,Best of Hudson &amp; Landry,34.94,Comedy & Spoken Word
748,Third Day,17.93,Pop & Contemporary
749,Conspiracy #5,11.28,Pop & Contemporary
750,Change Your World,12.48,Pop & Contemporary
751,Go West Young Man,12.39,Pop & Contemporary
752,II,12.46,Pop & Contemporary
753,Big Picture,10.0,Pop & Contemporary
754,I 2 (Eye),10.0,Pop & Contemporary
755,Live Set,7.93,Pop & Contemporary
756,Christmas Album,9.83,Pop & Contemporary
757,Project,12.22,Pop & Contemporary
758,Brave Heart,16.94,Pop & Contemporary
759,"Winds Of Heaven, Stuff Of Earth",11.98,Country & Bluegrass
760,"The World As Best As I Remember It, Volume 1",9.99,Pop & Contemporary
761,"The World As Best As I Remember It, Vol. 2",9.99,Pop & Contemporary
762,"The First Decade, 1983-1993",9.96,Pop & Contemporary
763,"A Liturgy, A Legacy and A Ragamuffin Band",10.95,Pop & Contemporary
764,Mercury,17.54,Pop & Contemporary
765,I'll Lead You Home,10.0,Pop & Contemporary
766,Brother's Keeper,9.9,Pop & Contemporary
767,Songs,10.95,Country & Bluegrass
768,Flock of Seagulls,9.99,New Wave
769,Touch Me,9.99,Blues
770,Rock the House,9.9,Pop
771,Jonathan Butler,17.06,Smooth Jazz
772,The Best Of A Flock Of Seagulls,20.1,New Wave
773,Samantha Fox,9.9,Blues
774,How Ya Like Me Now,16.95,Blues
775,He's the DJ I'm the Rapper,9.99,Pop
776,By All  Means Necessary,5.99,Pop
777,Born to Mack,9.96,Pop
778,Life Is Too Short,8.2,Blues
779,I Wanna Have Some Fun,25.68,Blues
780,Knowledge Is King,9.9,Blues
781,The Stone Roses,10.0,Britpop
782,Ghetto Music: Blueprint of Hip Hop,8.95,Pop
783,Call Me D-Nice,36.99,Pop
784,Suddenly,5.99,Contemporary Blues
785,Tear Down These Walls,23.88,Contemporary Blues
786,Greatest Hits,7.98,Disco
787,Travel-Log,8.19,Folk
788,Hi-Five,8.99,Blues
789,People's Instinctive Travels and the Paths of Rhythm,7.99,Blues
790,Whodini - Greatest Hits,9.99,Blues
791,Short Dog's in the House,9.59,Blues
792,Just One Night,24.77,House
793,Funke Funke Wisdom,16.18,Blues
794,Homebase,7.38,Pop
795,Edutainment,5.8,Pop
796,Grits Sandwiches for Breakfast,9.99,Metal
797,The Low End Theory,7.0,Blues
798,"Damn Right, I've Got the Blues",9.9,Contemporary Blues
799,Let's Get Lost,21.96,Cool Jazz
800,Field Of Dreams: Original Motion Picture Soundtrack,11.98,Pop
801,The Blues,23.33,Cabaret
802,Alone With Three Giants,11.98,Bebop
803,Africa,15.65,Folk
804,To Tha Rescue,36.99,Pop
805,Shorty the Pimp,9.85,Blues
806,Born Into the 90's,14.99,Contemporary Blues
807,Sex &amp; Violence,9.99,Blues
808,Fu-Don't Take It Personal,7.45,Comedy & Spoken Word
809,Keep It Goin' On,5.0,Blues
810,Samantha Fox - Greatest Hits,9.95,Blues
811,Code Red,7.02,Blues
812,Midnight Marauders,9.4,Blues
813,Kool Moe Dee - Greatest Hits,9.99,Blues
814,Feels Like Rain,11.98,Contemporary Blues
815,Too Hard to Swallow,9.91,Blues
816,Turns Into Stone,11.99,Britpop
817,Menace II Society: The Original Motion Picture Soundtrack,9.43,Pop
818,I Wanna Love Somebody,9.69,Blues
819,187 He Wrote,30.87,Pop
820,93 Til Infinity,9.68,Jazz
821,Return of the Boom Bap,9.99,Pop
822,Wake Up Call,9.99,Electric Blues
823,Nervous Breakdown,8.96,Comedy & Spoken Word
824,Fear Itself,15.99,Blues
825,Super Tight,9.99,Gangsta & Hardcore
826,Down 4 Whatever,9.99,Blues
827,Get in Where Ya Fit in,9.67,Blues
828,12-Play,7.29,Pop
829,Faithful,18.63,Blues
830,Shaq Diesel,19.52,Blues
831,Like It Should Be,25.0,Blues
832,Age Ain't Nothing But a Number,14.0,Contemporary Blues
833,Big Badass,19.99,Pop
834,Tellin Stories,13.39,Electric Blues
835,A Low Down Dirty Shame: The Original Motion Picture Soundtrack,14.95,Pop
836,Mail Man,11.38,Pop
837,Federal,8.99,Pop
838,Down &amp; Dirty,8.99,Pop
839,Slippin in,9.99,Contemporary Blues
840,Live: Real Deal,18.95,Contemporary Blues
841,Hi-Five: Greatest Hits,9.99,Blues
842,Texas Sugar/Strat Magik,9.0,Electric Blues
843,Amerikkka's Nightmare,5.99,Pop
844,Shaq-Fu: Da Return,19.52,Blues
845,No Man's Land,9.99,Blues
846,Cocktails,7.92,Pop
847,In the Land of Funk,0.0,Blues
848,The Most Beautifullest Thing In The World,11.98,Blues
849,In a Major Way,8.76,Pop
850,The Complete Stone Roses,12.99,Britpop
851,Game Related,9.99,Pop
852,Jive Collection Series 3,11.99,Blues
853,Krs-One,12.99,Pop
854,Killa Kali,17.95,Pop
855,R Kelly,12.49,Pop
856,Jars of Clay,11.53,Pop & Contemporary
857,Mind of Mystikal,29.95,Blues
858,1990-Sick,12.99,Pop
859,Gettin It,10.03,Blues
860,Ridin Dirty,9.24,Blues
861,Beats Rhymes &amp; Life,7.99,Blues
862,Backstreet Boys,12.48,Adult Contemporary
863,Tha Hall of Game,6.99,Pop
864,Hemp Museum,9.99,Pop
865,Enigma,9.99,Blues
866,The Black Bossalini,19.99,Pop
867,Best of Shaqulle O'Neal,14.14,Blues
868,I Got Next,13.08,Pop
869,All That I Am,12.69,Dance & Electronic
870,(hed) P.E.,10.48,Alternative Metal
871,Tailspin Headwhack,10.98,Electric Blues
872,Much Afraid,9.99,Pop & Contemporary
873,Plumb,12.55,American Alternative
874,One Second,9.49,Goth
875,Unpredictable,9.74,Blues
876,To Ride Shoot Straight &amp; Speak the Truth,32.08,Death Metal
877,R U Still Down,17.36,Blues
878,Bump N Grind,7.29,Contemporary Blues
879,Drummer Boy,3.96,Pop & Contemporary
880,Show Up,12.95,Pop & Contemporary
881,Heat 4 Yo Azz,7.19,Pop
882,Sex &amp; Violins,10.69,Country
883,Riddle Box,4.99,Alternative Rock
884,Dear Mr Cole,9.83,Traditional Vocal Pop
885,Butterfly Kisses (Shades Of Grace),12.62,Pop & Contemporary
886,Living the Dream: Live in Washington Dc,9.99,Pop & Contemporary
887,Live in Washington,10.0,Pop & Contemporary
888,Masterpiece,17.6,Christian
889,Inner Court,12.95,Pop & Contemporary
890,Spirit of David,18.99,Pop & Contemporary
891,Irreplaceable Love,12.95,Pop & Contemporary
892,By Any Means Necessary,2.98,Pop & Contemporary
893,Live in Atlanta,11.0,Pop & Contemporary
894,Strength,11.27,Pop & Contemporary
895,Wow Gospel 1998: The Year's 30 Top Gospel Artists And Songs,18.03,Pop & Contemporary
896,Christmas the Season of Love,9.9,Pop & Contemporary
897,Nog,16.57,Broadway & Vocalists
898,Sunday Morning Coffee,11.64,Electronica
899,Sunday Morning Coffee II: Day Parts,12.29,Electronica
900,Fresh Aire 3,10.99,Jazz
901,Hourglass,7.99,Album-Oriented Rock (AOR)
902,Fresh Aire 7,2.99,Jazz Fusion
903,Classical Gas,9.99,Meditation
904,Christmas,10.97,Christmas
905,A Fresh Aire Christmas,9.95,Christmas
906,Christmas in the Aire,9.99,Christmas
907,Christmas Live,7.95,Christmas
908,Yellowstone,15.0,Classical
909,To Russia With Love,9.99,Jazz
910,Right Place Wrong Time,13.92,Electric Blues
911,Blue Blvd,9.49,Americana
912,Tribal Thunder,13.18,Oldies
913,King of California,11.88,Americana
914,Unknown Territory,13.02,Oldies
915,Your Love &amp; Other Lies,12.75,Americana
916,You Can Say That Again,14.46,Outlaw Country
917,Interstate City,14.49,Americana
918,Small Revelations,14.08,Contemporary Blues
919,Blue Pony,11.28,Alternative Rock
920,Poison Love,13.54,Americana
921,Hot Rod Lincoln,14.52,Americana
922,American Music,13.65,American Alternative
923,Another Way to Find You,8.99,Contemporary Blues
924,A Collection Of Pop Classics,8.99,American Alternative
925,Die For The Government,14.01,Hardcore
926,John Prine Live,14.47,Country
927,Bruised Orange,14.55,Country
928,Pink Cadillac,15.0,Country
929,The Missing Years,15.44,Country
930,Lost Dogs &amp; Mixed Blessings,15.3,Country
931,Live on Tour,15.5,Country
932,French Record,22.52,Contemporary Folk
933,Shoot Out the Lights,11.83,Alternative Rock
934,Hand of Kindness,13.03,British Folk
935,Time of No Reply,9.61,British Folk
936,Fragments of a Rainy Season,4.99,Proto Punk
937,Dreams Fly Away: A History Of Linda Thompson,10.0,British Folk
938,Djelika,7.92,World Dance
939,Talking Timbuktu,33.96,Contemporary Blues
940,Way to Blue,8.07,British Folk
941,Matapedia,8.99,Contemporary Folk
942,Cho,11.49,World Dance
943,Industry,9.49,British Folk
944,Small Town Romance,17.67,British Folk
945,Kate &amp; Anna Mcgarrigle,9.49,Contemporary Folk
946,Pour Down Like Silver,12.46,Psychedelic Rock
947,Starring Henry the Human Fly,12.46,British Folk
948,Morris on,31.33,Traditional Blues
949,I Want to See the Bright Lights Tonight,9.49,Psychedelic Rock
950,Strict Tempo,5.82,British Folk
951,First Light,12.46,Psychedelic Rock
952,Unhalfbricking,12.52,Psychedelic Rock
953,Hangman's Beautiful Daughter,9.98,Psychedelic Rock
954,Fotheringay,18.11,British Folk
955,All the News That's Fit to Sing,9.49,Traditional Folk
956,North Star Grassman and The Ravens,27.99,British Folk
957,What We Did on Our Holidays,12.26,British Folk
958,Five Leaves Left,9.9,Classic Country
959,Bryter Layter,8.99,British Folk
960,Pink Moon,29.99,British Folk
961,The 5000 Spirits or the Layers of the Onion,27.42,Psychedelic Rock
962,Changing Horses,3.99,Psychedelic Rock
963,Looked Up,3.99,British Folk
964,Wee Tam,35.68,Psychedelic Rock
965,Who Knows Where the Time Goes,16.02,British Folk
966,Watching The Dark: The History of Richard Thompson,15.89,British Folk
967,Fruit Tree,7.48,British Folk
968,Heat Wave,12.58,Traditional Vocal Pop
969,East to Wes,12.51,Bebop
970,No More Blues,12.55,Traditional Vocal Pop
971,Sings Rodgers Hart &amp; Hammerstein,10.04,Classic Vocalists
972,Summer Wind,12.58,Bebop
973,At Last,11.51,Bebop
