asin, reviewerID, overall, unixReviewTime
B0002DV6RQ,A3M9FH2OZKYF4D,5.0,1371945600
B0002DV6RQ,A3IICSS30MRX9M,4.0,1297900800
B0002DV6RQ,A15RCM1I2ATTXJ,5.0,1368057600
B0002DV6RQ,A121QRWXZIO6UP,5.0,1338336000
B0002DV6RQ,A5JC41VQDJVU0,5.0,1358899200
B0002DV6RQ,A34LQ791ACZ0JC,4.0,1343865600
B0002DV6RQ,A1E5FQZTUM8OC1,4.0,1373846400
B0002DV6RQ,A1GMWTGXW682GB,5.0,1342569600
B0002DV6RQ,A2X68NVO0SGCMC,4.0,1357171200
B0002DV6RQ,A4M7GUJ0MKZD4,2.0,1402704000
B0002DV6RQ,A3H4FCMNBYS09K,4.0,1364428800
B0002DV7U2,A3W2E6S24BTXXK,5.0,1401148800
B0002DV7U2,A1ARFA1NCN34UV,3.0,1316563200
B0002DV7U2,A2MAGKKVHUF21F,2.0,1339545600
B0002DV7U2,A1TJ393OFP21I8,1.0,1386547200
B0002DV7U2,A3GJ25QG91UI9Y,5.0,1299369600
B0002DV7U2,A15RRJL2HT44J4,5.0,1374192000
B0002DV7U2,ADOSJR623FDF1,5.0,1391040000
B0002DV7U2,A1OV2BH2S11KBA,1.0,1389225600
B0002DV7U2,A768OB1LNE356,5.0,1365206400
B0002DV7U2,ADNKG04OS6WNL,4.0,1358121600
B0002DV7U2,A17CU1D2CWXOHB,5.0,1397606400
B0002DV7U2,A2SHWIOE8TVWJ2,5.0,1334880000
B0002DV7U2,A1VU51HBF6KIYB,5.0,1334448000
B0002DV7U2,A1EVEQAR05SY7L,5.0,1394928000
B0002DV7U2,ASJAKT8DJIAC5,5.0,1319500800
B0002DV7ZM,A2VDGYUTGIOL86,5.0,1382659200
B0002DV7ZM,ADRAB7F3AI7OL,5.0,1398988800
B0002DV7ZM,A36IOSZXG6HQAU,5.0,1325289600
B0002DV7ZM,A34QHL6I85K3V5,5.0,1392076800
B0002DV7ZM,A14XXL4GMWSI47,5.0,1384300800
B0002DV7ZM,A1LQC225SE8UNI,4.0,1329523200
B0002DV7ZM,A38XYO1S5747MY,5.0,1386288000
B0002DV7ZM,A1DX9PS0UN7EHY,5.0,1352419200
B0002DV7ZM,A37A41GWQFMK3D,5.0,1344556800
B0002DV7ZM,A1C92SAQFUBJSZ,4.0,1354665600
B0002DV7ZM,A24JW33E1DW64K,5.0,1345766400
B0002DV7ZM,A10HYGDU2NITYQ,5.0,1343952000
B0002DV7ZM,A1CL807EOUPVP1,5.0,1375920000
B0002DV7ZM,A2NIT6BKW11XJQ,4.0,1384646400
B0002DV7ZM,A1M3XD9UV3PD3I,5.0,1370390400
B0002DV7ZM,ALLRHBAXXI5BL,5.0,1383955200
B0002DV7ZM,ADOSJR623FDF1,5.0,1391040000
B0002DV7ZM,A1XDIC6OQKYJXW,4.0,1356652800
B0002DV7ZM,A1E5FQZTUM8OC1,4.0,1373846400
B0002DV7ZM,A3RPTP7XINQSKI,5.0,1363132800
B0002DV7ZM,ADNKG04OS6WNL,4.0,1358121600
B0002DV7ZM,A2CIR2MO07ZIY3,5.0,1318982400
B0002DV7ZM,A2IIIAR5BGJF4I,5.0,1388275200
B0002DV7ZM,A2T2SAJS88MYU4,5.0,1369094400
B0002DV7ZM,A39ZK4KYML9463,5.0,1339545600
B0002DV7ZM,AM67EGOF8ACTY,5.0,1387152000
B0002DV7ZM,A18XPD5BM4U6B1,5.0,1387843200
B0002DV7ZM,A2TZAS3A5WIUJQ,5.0,1383004800
B0002DV7ZM,AM9EL9YBP070A,5.0,1293667200
B0002DVBJY,A2HHVYBD6H9728,5.0,1385942400
B0002DVBJY,A2YSBRBYSI0524,5.0,1399593600
B0002DVBJY,A15RCM1I2ATTXJ,5.0,1370995200
B0002DVBJY,A3QK723XT3MJXZ,5.0,1356048000
B0002DVBJY,ALUTHT4U058KZ,5.0,1334620800
B0002E1G5C,A3157YGT1NASJ7,5.0,1375401600
B0002E1G5C,A1SCWHXAB2ZK7N,5.0,1354752000
B0002E1G5C,AHUCLL02HS7M5,4.0,1388016000
B0002E1G5C,A2SBZZ1HSR7WSP,5.0,1324166400
B0002E1G5C,A2G8O3QXM9EGJS,5.0,1313280000
B0002E1G5C,ABBE2DL4IFLM5,4.0,1398988800
B0002E1G5C,A3H4S6YO9VNGDZ,5.0,1394755200
B0002E1G5C,A3DZBMO93FHKTH,4.0,1402790400
B0002E1G5C,AROOYR32BS1VL,5.0,1369440000
B0002E1G5C,A3SGZO3N7MXKPV,4.0,1366675200
B0002E1G5C,A3T6OAYYMN3F1Q,4.0,1387152000
B0002E1G5C,A2FIYXK97CTS6D,4.0,1404518400
B0002E1G5C,A3RDS0DJ5EJGA7,5.0,1365984000
B0002E1G5C,A1EUO0BU72JR7T,4.0,1316044800
B0002E1G5C,A1S7QABO64Z554,5.0,1392854400
B0002E1G5C,A2B5LSF5V85SZA,5.0,1358208000
B0002E1G5C,A3R6V43G6HAJ0Y,4.0,1376179200
B0002E1G5C,A10ZSXTQA264C7,4.0,1396828800
B0002E1G5C,AB39UO500J4EP,5.0,1398816000
B0002E1G5C,A1MVH1WLYDHZ49,4.0,1377820800
B0002E1G5C,A2DG65AWX5RJ4J,4.0,1379376000
B0002E1G5C,A26E1V45R24QVC,5.0,1300233600
B0002E1G5C,A280VP2CL6ZFZZ,5.0,1394064000
B0002E1G5C,A3PL8ENSYWS1PZ,5.0,1376956800
B0002E1G5C,A11INIL2YFJ137,5.0,1386892800
B0002E1G5C,A35QFQI0M46LWO,5.0,1369440000
B0002E1G5C,AXXYMIJBD0J9G,3.0,1369008000
B0002E1G5C,A2BT968XSRPP0K,5.0,1324339200
B0002E1G5C,A13NWJUMVNS6YZ,5.0,1281657600
B0002E1G5C,ATL0URQ0KUKGZ,4.0,1362614400
B0002E1G5C,A32VFJX0MAGKIQ,5.0,1402012800
B0002E1G5C,A34O0KQV4QXWNQ,5.0,1388966400
B0002E1G5C,A3DIN9E5QQZ6VT,5.0,1397779200
B0002E1G5C,A3EXWV8FNSSFL6,5.0,1285459200
B0002E1G5C,A2KXINV90T91L8,5.0,1369526400
B0002E1G5C,A15TYOEWBQYF0X,5.0,1389830400
B0002E1G5C,A26NQIGPSFBU5Z,5.0,1383609600
B0002E1G5C,A1VFUMY02HJIFY,4.0,1369526400
B0002E1G5C,ANQRGI79HHJPQ,5.0,1358812800
B0002E1G5C,A1O7G2PW6LGL0G,5.0,1387843200
B0002E1G5C,A1IT51TW0UI2LM,5.0,1299283200
B0002E1G5C,AZJPNK73JF3XP,4.0,1354320000
B0002E1G5C,A95J3RNEFN425,5.0,1398988800
B0002E1G5C,A1IJUUNPU7L6LA,5.0,1264204800
B0002E1G5C,A10NJEIG56RHN5,5.0,1392768000
B0002E1G5C,A3CMSCWXZIVJQ1,5.0,1361232000
B0002E1G5C,A31BL556QXBJBZ,5.0,1393113600
B0002E1G5C,A2JK2ITE138P7Z,5.0,1397001600
B0002E1G5C,A5RJ7TM82RH0I,5.0,1375488000
B0002E1G5C,A30GZDBGNP2366,5.0,1317686400
B0002E1G5C,ALV33FTOC032I,5.0,1363824000
B0002E1G5C,AGKM79EXVZHPL,5.0,1368748800
B0002E1G5C,A2YSBRBYSI0524,5.0,1389139200
B0002E1G5C,A24VCDADYAIHAM,5.0,1377993600
B0002E1G5C,A3M1PLEYNDEYO8,2.0,1212537600
B0002E1G5C,A8ANJNZAZQ6IQ,5.0,1389916800
B0002E1G5C,A3E7O9NSS47TE8,5.0,1388016000
B0002E1G5C,AKHWZ3S1UVZAO,5.0,1366416000
B0002E1G5C,A3IICSS30MRX9M,4.0,1297900800
B0002E1G5C,A2WZWY5MQTXO0R,5.0,1338508800
B0002E1G5C,A15N5RY4YGRQRQ,5.0,1394064000
B0002E1G5C,A2M8T1A4O0GS72,5.0,1368489600
B0002E1G5C,A1U3T27RHRIDYN,5.0,1389657600
B0002E1G5C,A1N82BBPB5816P,5.0,1366156800
B0002E1G5C,AMVC9WTXYKNJ1,4.0,1376524800
B0002E1G5C,A3EUD541ZM0R0R,5.0,1396915200
B0002E1G5C,A3G5BIFX6VS1OP,5.0,1399766400
B0002E1G5C,A1EMTRDX5PBNCP,4.0,1400198400
B0002E1G5C,A2UYE434RFINE,4.0,1360195200
B0002E1G5C,A2IC4MEKF2Y6IF,5.0,1402617600
B0002E1G5C,A19WXFFQMKES6O,5.0,1326844800
B0002E1G5C,A56EP6FFRH1YT,5.0,1283731200
B0002E1G5C,A1NAA1R38JSNHV,5.0,1359504000
B0002E1G5C,A27KQGXAU8Z7OT,5.0,1366848000
B0002E1G5C,A3IURSDK689G7M,5.0,1404864000
B0002E1G5C,A2Z548GT5948WH,5.0,1361318400
B0002E1G5C,AFUXETAHFUXFE,5.0,1399852800
B0002E1G5C,A380AI4SNSJTTY,3.0,1403308800
B0002E1G5C,A2ZGEV4CTSCTIZ,4.0,1388880000
B0002E1G5C,A13KBLFF4IZF7H,4.0,1358035200
B0002E1G5C,A2Z15UQEUTE3T9,5.0,1387497600
B0002E1G5C,A14PY68SX7D5DV,4.0,1380326400
B0002E1G5C,A5MC7LP0ZBO4Q,5.0,1397088000
B0002E1G5C,A2D0F87RY5YMHN,5.0,1352246400
B0002E1G5C,A2MPM6M93OXIJT,4.0,1333584000
B0002E1G5C,A34BZPTKSY68PB,5.0,1404950400
B0002E1G5C,A149F91FB9WTW6,3.0,1393372800
B0002E1G5C,A2AH7HRHDTQENH,5.0,1381708800
B0002E1G5C,A1R1F7IOPSLMD,5.0,1381708800
B0002E1G5C,A15WZCSME5X74S,5.0,1392336000
B0002E1G5C,A52GGV55KT8AV,5.0,1399507200
B0002E1G5C,A2J4UAF6RW13WK,4.0,1353801600
B0002E1G5C,APH7O58XJXKPT,3.0,1393891200
B0002E1G5C,A1WD8RFNIGRPDH,5.0,1363996800
B0002E1G5C,A3NTAQ473SV08U,5.0,1360713600
B0002E1G5C,A1EW1P6BB16GP6,5.0,1402099200
B0002E1G5C,A3D0PD45BHLXFX,4.0,1388880000
B0002E1G5C,A1GXG8FTXEA72D,3.0,1404864000
B0002E1G5C,A2895CKKVDHVDM,5.0,1387065600
B0002E1G5C,A1K2VGY3VJ6XI0,5.0,1355356800
B0002E1G5C,A2X68NVO0SGCMC,4.0,1361232000
B0002E1G5C,A1IDPIC36H49JX,5.0,1360108800
B0002E1G5C,A13T4T3QOSII3I,5.0,1359504000
B0002E1G5C,AJOK2CO9LSF37,5.0,1400544000
B0002E1G5C,AXU9VX024GPSS,5.0,1336262400
B0002E1G5C,A3NGAQKJ6X088B,4.0,1371427200
B0002E1G5C,A307Y5ACUY4RN6,5.0,1404259200
B0002E1G5C,A2XL6TZM34HFV3,5.0,1326153600
B0002E1G5C,ALA9EIJ7G1SCF,5.0,1373068800
B0002E1G5C,A19Q4B515ENF9C,4.0,1387929600
B0002E1G5C,A91PW87FR65XH,4.0,1297296000
B0002E1G5C,AQOQUWM58SGFR,5.0,1316563200
B0002E1G5C,A1CF9IF5FWYNU0,2.0,1398988800
B0002E1G5C,A3ADSZR7QAQ5U,4.0,1343260800
B0002E1G5C,A2D91EJR5M0CUP,5.0,1368576000
B0002E1G5C,A1OZ7F08MNF320,5.0,1323216000
B0002E1G5C,AK7X7IXX7WYNJ,5.0,1390262400
B0002E1G5C,A94QU4C90B1AX,5.0,1392940800
B0002E1G5C,AFB7MSIPJIW68,5.0,1344988800
B0002E1G5C,A10FM4ILBIMJJ7,5.0,1382140800
B0002E1G5C,A85AE6BNHXAXR,4.0,1393027200
B0002E1G5C,A1Q94IXHEGQDV7,5.0,1399680000
B0002E1G5C,A2SKZZZBV1XYWP,5.0,1268524800
B0002E1G5C,A1L2S18BTJE1BZ,5.0,1383436800
B0002E1G5C,A3HEPYV00SNCQA,2.0,1355270400
B0002E1G5C,A23AKO4BZLZ8DE,5.0,1388102400
B0002E1G5C,A2O52ICJCRQYVK,5.0,1354233600
B0002E1G5C,ALVO1A5UB8DG0,4.0,1396569600
B0002E1G5C,AMU3EIC4EOPX4,5.0,1376870400
B0002E1G5C,A1AGIP0FLI2VZW,5.0,1401235200
B0002E1G5C,A3HKZSCGFU9T2A,5.0,1361923200
B0002E1G5C,AB8JKS38BK9P,5.0,1389571200
B0002E1G5C,AMP0Z3DR4RCH7,5.0,1375401600
B0002E1G5C,A202CZ4PJH83G4,2.0,1322265600
B0002E1G5C,A2AWJRUEY9IG4B,3.0,1374969600
B0002E1G5C,A6GXP9ESXIH7O,3.0,1387756800
B0002E1G5C,A1MAQQXJZTMSKT,5.0,1386201600
B0002E1G5C,A3VPJNX40SBP1M,5.0,1368403200
B0002E1G5C,A1VOONTYYM0SDA,3.0,1361232000
B0002E1G5C,ALHC64J88LVWO,4.0,1385337600
B0002E1G5C,A1TSW5IJ1LU0RP,5.0,1371513600
B0002E1G5C,A1EVEQAR05SY7L,5.0,1395273600
B0002E1G5C,AKDQONDXN72MW,5.0,1383004800
B0002E1H9W,A1EQYR35KLTECN,3.0,1357430400
B0002E1H9W,A2CCGGDGZ694CT,5.0,1326499200
B0002E1H9W,AB2G1XOBEGWK2,5.0,1325289600
B0002E1H9W,A1MVH1WLYDHZ49,5.0,1377820800
B0002E1H9W,A1P42OZ1MCNAHE,5.0,1395273600
B0002E1H9W,A35QFQI0M46LWO,4.0,1369440000
B0002E1H9W,A34O0KQV4QXWNQ,4.0,1389830400
B0002E1H9W,A204ETWOV23HO4,5.0,1280620800
B0002E1H9W,A2Z3FDWL7DQD76,5.0,1386720000
B0002E1H9W,A2SREOQJ9OEDLE,5.0,1359072000
B0002E1H9W,A3I9IGMS9GHW8J,3.0,1369353600
B0002E1H9W,AMNTZU1YQN1TH,5.0,1389139200
B0002E1H9W,A13KBLFF4IZF7H,4.0,1357257600
B0002E1H9W,A9P4Q7KX35RS2,5.0,1390694400
B0002E1H9W,A2IPU94WKACV06,5.0,1380153600
B0002E1H9W,AN5ISBOQ5U7C,5.0,1357689600
B0002E1H9W,A3RPDN9247BQHK,5.0,1393200000
B0002E1H9W,A25ZBYVW8ZINLM,5.0,1400457600
B0002E1H9W,A2U67NUNCRHVO7,5.0,1347408000
B0002E1H9W,A3VIIH9ZNJ823H,5.0,1369872000
B0002E1H9W,A38UFP5UJLYLMC,5.0,1379289600
B0002E1I2I,A2GUE6E3DUYX03,4.0,1323820800
B0002E1I2I,A15TYOEWBQYF0X,5.0,1397692800
B0002E1I2I,A2M8T1A4O0GS72,5.0,1370304000
B0002E1I2I,AGW1JFTQNX7SZ,5.0,1339632000
B0002E1I2I,A2FZ4Z0UFA1OR8,5.0,1327449600
B0002E1I2I,A19Q4B515ENF9C,3.0,1387929600
B0002E1I2I,A10FM4ILBIMJJ7,4.0,1382140800
B0002E1I2I,A2P924QJ8N0QO0,4.0,1398124800
B0002E1J3Q,A37E0KYNJQNP1E,4.0,1367020800
B0002E1J3Q,ANU2BFZ9STYXU,4.0,1394150400
B0002E1J3Q,A2IC4MEKF2Y6IF,5.0,1402617600
B0002E1J3Q,A22LLQ00V32YZJ,5.0,1404691200
B0002E1J3Q,A1IB42LRNA9QLW,5.0,1250121600
B0002E1J3Q,A1SG6JGU7ISEH3,3.0,1327104000
B0002E1J3Q,A1HTV2563HTSQV,5.0,1334966400
B0002E1J3Q,AWQQ1QHCECDJ3,3.0,1378166400
B0002E1J3Q,A1MAQQXJZTMSKT,4.0,1387152000
B0002E1J3Q,A3G21YYF2EXCS8,5.0,1377561600
B0002E1J3Q,A1HW9DAJBYXGDV,5.0,1358121600
B0002E1J5E,A37E0KYNJQNP1E,4.0,1367020800
B0002E1J5E,A2F2L5F9OWWVY6,5.0,1364947200
B0002E1J5E,A34EGGJLO553D8,4.0,1329004800
B0002E1J5E,A2QPZKGUDE7RJ4,3.0,1336435200
B0002E1J5E,A35M5X7LV6QLFT,5.0,1333929600
B0002E1J5E,A2KKZHISX9YKMI,4.0,1329782400
B0002E1J5E,A85AE6BNHXAXR,4.0,1393027200
B0002E1J5E,A2F92AOWTIUIB,4.0,1394755200
B0002E1J5E,A38UFP5UJLYLMC,5.0,1379289600
B0002E1NNC,A3MTR7P9PYAALX,5.0,1334016000
B0002E1NNC,A2XKROL6XBFHT3,5.0,1386806400
B0002E1NNC,AKALIDNS3NMZ7,5.0,1355961600
B0002E1NNC,A25ZBYVW8ZINLM,4.0,1389139200
B0002E1NNC,AKLDKUON6YY0X,5.0,1381363200
B0002E1NNM,A3EXWV8FNSSFL6,5.0,1264809600
B0002E1NNM,AKT2VSLZHDD81,5.0,1326412800
B0002E1NNM,A2C7BOQVFH1HLE,3.0,1284595200
B0002E1NNM,A3UFHRHJ82TL1W,5.0,1389744000
B0002E1NNM,A3SDJ70H00OQCJ,4.0,1151107200
B0002E1NNM,A12O5B8XNKNBOL,5.0,1354665600
B0002E1NNM,A1T3PBZ7DVBC26,5.0,1399680000
B0002E1NNM,A1UMM894XSEO4F,4.0,1388707200
B0002E1NQ4,A35P0LNBJ0WUPL,5.0,1396396800
B0002E1NQ4,A21GCOGHDQNHQS,4.0,1374796800
B0002E1NQ4,A7IBOCJ0K4V8C,5.0,1366761600
B0002E1NQ4,AGGQFKI536BUW,5.0,1343260800
B0002E1NQ4,A3IELJ39K3QL7,5.0,1360454400
B0002E1NQ4,A24AQ24CD6865K,5.0,1379548800
B0002E1NQ4,AJGD0VSCUJUP5,5.0,1365033600
B0002E1NQ4,A202CZ4PJH83G4,5.0,1316217600
B0002E1NQE,A2UDGB5BTYY51,4.0,1394668800
B0002E1NQE,A3DZBMO93FHKTH,5.0,1399507200
B0002E1NQE,AB39UO500J4EP,5.0,1398816000
B0002E1NQE,A1EMD22HC94SI1,5.0,1354492800
B0002E1NQE,AHQTXJQX2584I,5.0,1389139200
B0002E1O2C,A3RDS0DJ5EJGA7,5.0,1392076800
B0002E1O2C,A1S7QABO64Z554,2.0,1290816000
B0002E1O2C,A2AJKYCZ1WC4UP,5.0,1386979200
B0002E1O2C,A3PQULECO9OAV6,5.0,1386288000
B0002E1O2C,A109ME7C09HM2M,5.0,1366761600
B0002E1O2C,A30J7WQV0ZNRXG,5.0,1172534400
B0002E1O2C,A2GVH4P25TXN8M,5.0,1354838400
B0002E1O2C,A1MY8258SXRZ8M,5.0,1357171200
B0002E1O2C,A3W2KQ6CLTQ0ZD,5.0,1393459200
B0002E1O2C,A14VAT5EAX3D9S,5.0,1364860800
B0002E1O2C,A1M3XD9UV3PD3I,5.0,1356652800
B0002E1O2C,A2Y7BSQG9V3LNG,4.0,1388620800
B0002E1O2C,A56EP6FFRH1YT,4.0,1295913600
B0002E1O2C,A3M4FU3WQWJHMP,5.0,1209081600
B0002E1O2C,A35JPJHGOSPZX9,5.0,1385510400
B0002E1O2C,A1786LAQ18LHDC,5.0,1356912000
B0002E1O2C,A2053ZJUGCKUA5,5.0,1361059200
B0002E1O2C,A1FHOW9NVOH8XR,5.0,1357084800
B0002E1O2C,A2D0F87RY5YMHN,4.0,1357344000
B0002E1O2C,A2PFX6WO88KTYB,5.0,1402531200
B0002E1O2C,A2IRI1NFJJJ6MZ,5.0,1364428800
B0002E1O2C,A3MZWM75KSM1P6,5.0,1363910400
B0002E1O2C,A3R8XCQYDNQIAA,5.0,1380672000
B0002E1O2C,A3VDSGNIS92OVZ,5.0,1385942400
B0002E1O2C,A2ZBSEZ211C4QW,5.0,1382659200
B0002E1O2C,A2Z89YMZZJWBHS,4.0,1318809600
B0002E1O2C,AB8JKS38BK9P,5.0,1389571200
B0002E1O2C,AMP0Z3DR4RCH7,5.0,1375401600
B0002E1O2C,A2AWJRUEY9IG4B,5.0,1374969600
B0002E1O2C,A2HWUC980HM1NP,3.0,1404864000
B0002E1O2C,A1VOONTYYM0SDA,5.0,1344211200
B0002E1O2C,ALHC64J88LVWO,3.0,1385337600
B0002E1O2M,A341MNU9GWBWKS,5.0,1392336000
B0002E1O2M,AOY459LVUBKLO,4.0,1378166400
B0002E1O2M,A3UZITVEOSRRHD,3.0,1240444800
B0002E1O2M,A2GVH4P25TXN8M,5.0,1354060800
B0002E1O2M,A6KYDNP84GGGJ,5.0,1367625600
B0002E1O2M,A3BEKIXEMSZ9PL,5.0,1357171200
B0002E1O2M,A35JPJHGOSPZX9,5.0,1385510400
B0002E1O2M,A1N46MR82AUE4T,5.0,1390867200
B0002E1O2M,A1TSKKBNV38E8Y,3.0,1391558400
B0002E1O2M,A3D0PD45BHLXFX,5.0,1374969600
B0002E1O2M,A3R8XCQYDNQIAA,5.0,1355443200
B0002E1O2M,A3LOJ2QHXITCF7,5.0,1386201600
B0002E1O2M,A2AWJRUEY9IG4B,4.0,1374969600
B0002E1O2M,A35HTG0YUEKFGM,1.0,1397952000
B0002E1O2W,A3TOND09136H4A,5.0,1384128000
B0002E1O2W,A1VG6TG6LKBPKP,5.0,1380844800
B0002E1O2W,A2Y7BSQG9V3LNG,4.0,1394409600
B0002E1O2W,A1EW1P6BB16GP6,3.0,1402099200
B0002E1O2W,AW91VDERXXKGT,5.0,1217116800
B0002E1O2W,A2158NV89I72OP,4.0,1402272000
B0002E1O2W,ACVSCM9GWLNLS,3.0,1388534400
B0002E1O3G,A22SZV0N4O2FQM,5.0,1288828800
B0002E1O3G,A2UDGB5BTYY51,5.0,1394668800
B0002E1O3G,A3RDS0DJ5EJGA7,5.0,1392076800
B0002E1O3G,A1QE7VZE507TO7,5.0,1376870400
B0002E1O3G,A3PQULECO9OAV6,2.0,1394236800
B0002E1O3G,A34KO3JNKTZU6Y,5.0,1360540800
B0002E1O3G,A34VZEFXQJJ7AT,5.0,1361577600
B0002E1O3G,A3A3ZCWP7Z4V4K,5.0,1371513600
B0002E1O3G,A2S9M3F1Z2XIQG,5.0,1359504000
B0002E1O3G,A1RGF9CS1V8O14,5.0,1389571200
B0002E1O3G,A35JPJHGOSPZX9,5.0,1385510400
B0002E1O3G,ASNGOBUI6WHNV,2.0,1397952000
B0002E1O3G,AW91VDERXXKGT,4.0,1218672000
B0002E1O3G,A7ZP18XOIJADI,5.0,1394496000
B0002E1O3G,A2TBAUW2W7J538,5.0,1209772800
B0002E1O3G,A3IELJ39K3QL7,3.0,1386979200
B0002E1O5E,A2UDGB5BTYY51,4.0,1394668800
B0002E1O5E,AB39UO500J4EP,5.0,1398816000
B0002E1O5E,A3DIN9E5QQZ6VT,5.0,1397779200
B0002E1O5E,A256QA9N8ZK520,5.0,1376006400
B0002E1O5E,A15TYOEWBQYF0X,5.0,1393977600
B0002E1O5E,AW97HQETLQ25Y,4.0,1357776000
B0002E1O5E,AKT2VSLZHDD81,5.0,1373932800
B0002E1O5E,A1O7G2PW6LGL0G,5.0,1387843200
B0002E1O5E,A6KYDNP84GGGJ,5.0,1367625600
B0002E1O5E,A34VZEFXQJJ7AT,5.0,1374710400
B0002E1O5E,A1RGF9CS1V8O14,5.0,1377820800
B0002E1O5E,A1N46MR82AUE4T,5.0,1390348800
B0002E1O5E,A356RFKNIG043B,3.0,1347235200
B0002E1O5E,A2QPZKGUDE7RJ4,5.0,1336435200
B0002E1O5E,A2ZBSEZ211C4QW,5.0,1382659200
B0002E1O7M,AWKVQQZKTRFAL,4.0,1382918400
B0002E1O7M,A3MTR7P9PYAALX,5.0,1347926400
B0002E1O7M,A1SD1C8XK3Z3V1,5.0,1371600000
B0002E1O7M,A1M3XD9UV3PD3I,5.0,1293926400
B0002E1O7M,A1YP96MT6W9FTB,4.0,1256774400
B0002E1O7M,AKALIDNS3NMZ7,5.0,1355961600
B0002E1O7M,AAYAXHC63IX1D,5.0,1334880000
B0002E1O7M,AHQTXJQX2584I,5.0,1388880000
B0002E1O7W,A3872Y2XH0YDX1,5.0,1363132800
B0002E1O7W,A2EZWZ8MBEDOLN,5.0,1299801600
B0002E1O7W,A26M5O53PHZTKN,5.0,1226620800
B0002E1O7W,AKT2VSLZHDD81,5.0,1326412800
B0002E1O7W,A109ME7C09HM2M,5.0,1354492800
B0002E1O7W,A3N27L13CWJ9HY,4.0,1321574400
B0002E1O7W,A2S9M3F1Z2XIQG,5.0,1359504000
B0002E1O7W,A2QPZKGUDE7RJ4,5.0,1336435200
B0002E1O7W,A2TBAUW2W7J538,5.0,1309392000
B0002E1O7W,A3HEPYV00SNCQA,5.0,1350000000
B0002E1O90,A30J7WQV0ZNRXG,5.0,1169856000
B0002E1O90,A2GVH4P25TXN8M,5.0,1354060800
B0002E1O90,A2G3VQU2GRN8BU,5.0,1397606400
B0002E1O90,A1IDPIC36H49JX,5.0,1320796800
B0002E1O90,A3P2J1W1RBUX6Q,5.0,1349740800
B0002E1OVS,A13TQHVN7WBUPD,4.0,1396224000
B0002E1OVS,A2U7ZM8TAJUFPQ,4.0,1306886400
B0002E1OVS,AXG9N4QFS4QYP,5.0,1393459200
B0002E1OVS,AZMHABTPXVLG3,4.0,1295049600
B0002E1OVS,A2E9IR4TGNXY6L,5.0,1320451200
B0002E2EOE,AJCHGS1GND4OA,5.0,1336694400
B0002E2EOE,A1JDT2X4BYHZZL,5.0,1384300800
B0002E2EOE,A26M5O53PHZTKN,3.0,1338076800
B0002E2EOE,A3JUQ2E799OC5B,5.0,1397088000
B0002E2EOE,A1C0O09LOLVI39,3.0,1361750400
B0002E2EOE,A3SMT15X2QVUR8,5.0,1101686400
B0002E2G24,A1DVUFG2QSJ6IK,5.0,1381536000
B0002E2G24,A1EWYZI4ZHU9XZ,3.0,1358467200
B0002E2G24,A2RCV60MNI5VTV,4.0,1373760000
B0002E2G24,A136IQFGB01KQB,3.0,1400025600
B0002E2G24,A3ITN3125FJETP,5.0,1403827200
B0002E2G2O,A7IZNVL7JXLM,5.0,1326585600
B0002E2G2O,AF331KJH45RIH,3.0,1334707200
B0002E2G2O,AZVME8JMPD3F4,3.0,1360454400
B0002E2G2O,ADH0O8UVJOT10,5.0,1358035200
B0002E2G2O,AENULRBQ2IE5I,4.0,1390521600
B0002E2GMY,A2BB6IKKR4G40J,2.0,1399766400
B0002E2GMY,A126XEMCLHPBNZ,5.0,1394064000
B0002E2GMY,A15TYOEWBQYF0X,5.0,1394668800
B0002E2GMY,A36OSNJ4YJSGEP,5.0,1304467200
B0002E2GMY,A1DVUFG2QSJ6IK,5.0,1363737600
B0002E2GMY,A3A3ZCWP7Z4V4K,5.0,1371513600
B0002E2GMY,A3VINMY1DIEHL7,5.0,1376524800
B0002E2GMY,A3FUKVX3B48315,4.0,1372032000
B0002E2GMY,A2ZGEV4CTSCTIZ,4.0,1384819200
B0002E2GMY,A164BJ2NU1NSJZ,5.0,1398384000
B0002E2GMY,A3D0PD45BHLXFX,3.0,1358294400
B0002E2GMY,A3SUC2DJYHUU9Y,3.0,1385683200
B0002E2GMY,A27L5L6I7OSV5B,5.0,1379030400
B0002E2GMY,A2QMNA0ZT6XMRR,5.0,1384819200
B0002E2GMY,A330W6L217G0U6,3.0,1390435200
B0002E2GMY,AWQQ1QHCECDJ3,4.0,1390003200
B0002E2GMY,AKYDGCKCY7H9F,4.0,1403049600
B0002E2GMY,AFBETARDFURG,4.0,1357344000
B0002E2GMY,A18RGYRCEN181M,4.0,1381536000
B0002E2GMY,A31B0LYT2C92SN,5.0,1366243200
B0002E2GMY,AENULRBQ2IE5I,5.0,1390694400
B0002E2GMY,A3E0CF25A7LD2,5.0,1374364800
B0002E2GMY,A1EVEQAR05SY7L,4.0,1388880000
B0002E2KPC,AJK15Q9JOEHRH,5.0,1292284800
B0002E2KPC,AETQIN7OH0RL9,4.0,1379548800
B0002E2KPC,A1H55L0BLPCWYF,5.0,1263340800
B0002E2KPC,AWV58YYFEAUL0,5.0,1368576000
B0002E2KPC,A2FIYXK97CTS6D,5.0,1336176000
B0002E2KPC,A21DER2RMJIDX7,4.0,1335312000
B0002E2KPC,A2FC9LNES7BVOJ,5.0,1366675200
